frame_num,track_id,det_bb_top,det_bb_left,det_bb_bottom,det_bb_right,track_x,track_y,track_Vx,track_Vy,track_len,track_value,pose_tip_x,pose_tip_y,pose_left_x,pose_left_y,pose_right_x,pose_right_y,pose_bottom_x,pose_bottom_y,pose_tail1_x,pose_tail1_y,head_x,head_y
54,1,725,1355,850,1528,1440.994140625,787.7777099609,0.8817749023,0.8633728027,55,0,1365.0611572266,831.5919799805,1427.6440429688,831.5243530273,1397.294921875,784.1585693359,1440.4378662109,787.2631835938,1487.1208496094,755.2752075195,1356,815
55,0,1139,623,1276,833,728.1694335938,1208.4265136719,-0.1280212402,-4.119934082,56,0,807.4713134766,1171.2854003906,753.3857421875,1163.0603027344,781.6146850586,1215.5106201172,728.0970458984,1207.9810791016,670.3568115234,1239.5207519531,820,1145
55,1,726,1354,850,1533,1443.0939941406,788.1602783203,1.6937866211,0.5428161621,56,0,1360.6730957031,830.143371582,1424.0408935547,835.3760986328,1395.5682373047,784.3876953125,1443.2279052734,788.0775756836,1489.0339355469,757.0575561523,1353,815
56,0,1138,620,1267,834,727.2603759766,1202.9516601563,-0.6487121582,-5.0232543945,57,0,814.7292480469,1167.1527099609,758.4840087891,1158.6181640625,782.1978759766,1210.7962646484,726.8056640625,1201.6767578125,666.6918945313,1230.8988037109,823,1143
56,1,725,1351,851,1536,1443.8220214844,788.17578125,1.0498657227,0.1912536621,57,0,1358.1187744141,830.7551879883,1424.0828857422,839.3145751953,1390.0625,782.318359375,1443.4012451172,788.2476806641,1491.9760742188,755.3447875977,1347,816
57,0,1138,625,1259,834,728.7779541016,1198.3571777344,0.7954406738,-4.737487793,58,0,812.1180419922,1167.5969238281,760.7423706055,1160.3994140625,779.4956665039,1204.0161132813,727.8568725586,1197.7355957031,670.3930664063,1225.7331542969,825,1142
57,1,726,1350,851,1541,1445.3430175781,788.466796875,1.3639526367,0.2577209473,58,0,1356.7092285156,830.7221069336,1422.0882568359,839.846862793,1392.03125,778.5844116211,1445.2770996094,788.1184692383,1497.9348144531,757.6606445313,1346,815
58,0,1138,635,1260,840,735.5183105469,1197.6549072266,4.7587585449,-2.0473022461,59,0,818.1591186523,1161.7878417969,764.2899780273,1158.5185546875,783.4478759766,1200.0677490234,735.0920410156,1197.0004882813,675.5411376953,1230.8497314453,829,1134
58,1,728,1347,851,1545,1446.1767578125,789.3061523438,1.0104370117,0.6454772949,59,0,1354.4895019531,827.8825073242,1417.8725585938,838.5242919922,1392.0485839844,775.2625732422,1445.9954833984,788.8438110352,1499.1217041016,760.533203125,1344,812
59,0,1138,646,1256,842,743.0692749023,1196.6518554688,6.6202087402,-1.3511352539,60,0,825.8271484375,1157.0455322266,770.9981689453,1153.4119873047,789.7112426758,1196.9147949219,743.6611938477,1196.5676269531,688.7557373047,1231.6423339844,833,1132
59,1,731,1344,848,1545,1445.171875,789.6129150391,-0.333190918,0.4196472168,60,0,1353.9030761719,823.8800048828,1414.7204589844,835.4045410156,1392.0720214844,774.3917236328,1445.1235351563,788.9664306641,1503.8830566406,761.6994628906,1341,809
60,0,1136,644,1248,848,746.9223632813,1192.8251953125,4.7754821777,-3.0015258789,61,0,834.740234375,1156.185546875,778.7921142578,1149.4465332031,792.6232299805,1194.4763183594,745.8806152344,1191.7762451172,705.078918457,1219.7885742188,830,1137
60,1,733,1343,845,1546,1444.5847167969,789.2581787109,-0.5025024414,-0.0966491699,61,0,1350.1584472656,822.9266357422,1410.0235595703,834.2418823242,1389.0844726563,772.9078979492,1443.9400634766,788.7876586914,1500.2593994141,763.0115356445,1336,805
61,0,1133,650,1246,850,750.4244384766,1189.5809326172,3.9265441895,-3.1633911133,62,0,839.7445678711,1153.1423339844,782.2032470703,1149.1793212891,795.5390014648,1190.6571044922,749.7567138672,1188.6577148438,703.5991821289,1225.9174804688,832,1123
61,1,736,1344,842,1546,1444.7705078125,789.0404052734,-0.0436401367,-0.1773986816,62,0,1350.8156738281,819.7414550781,1410.7552490234,832.6671142578,1392.4350585938,769.6247558594,1444.1169433594,788.9505004883,1501.2570800781,765.2913818359,1334,802
62,0,1131,652,1252,849,751.4627685547,1190.2293701172,2.0010681152,-0.6221313477,63,0,838.7873535156,1149.4818115234,782.501953125,1147.7127685547,800.0067749023,1187.5732421875,751.1109619141,1189.9968261719,705.1055908203,1228.1369628906,836,1115
62,1,740,1344,839,1541,1443.056640625,789.3407592773,-1.157043457,0.1410827637,63,0,1349.068359375,813.5446166992,1407.6134033203,828.1616210938,1395.3328857422,767.8737792969,1443.3088378906,789.1373901367,1501.8173828125,767.1143798828,1331,801
63,0,1131,651,1251,850,751.2409667969,1190.6518554688,0.5191345215,0.0742797852,64,0,838.0025634766,1147.1673583984,777.430847168,1148.6998291016,796.1350097656,1187.9926757813,751.4361572266,1190.3564453125,704.6602783203,1225.0041503906,837,1114
63,1,739,1342,835,1537,1440.0998535156,787.6204833984,-2.3568725586,-1.099822998,64,0,1347.9409179688,813.4810180664,1406.1715087891,826.3538208008,1392.9860839844,766.3942871094,1440.154296875,786.9808959961,1498.6783447266,765.6627807617,1327,800
64,0,1130,652,1247,856,753.4400634766,1189.0565185547,1.6390686035,-1.0387573242,65,0,840.9708251953,1147.0805664063,778.7028808594,1148.4739990234,795.2224731445,1187.8374023438,753.0607299805,1188.9893798828,704.9099121094,1220.2119140625,841,1116
64,1,739,1340,833,1539,1439.0607910156,786.1301269531,-1.4783325195,-1.3601379395,65,0,1346.9483642578,810.5820922852,1405.1607666016,825.783203125,1392.7393798828,765.4034423828,1439.3703613281,786.2079467773,1494.4427490234,766.1893310547,1326,797
65,0,1131,652,1241,863,756.8947753906,1186.5043945313,2.8495178223,-2.047668457,66,0,851.2766723633,1146.9184570313,786.2303466797,1148.5474853516,794.8840942383,1184.7926025391,755.6591796875,1185.5986328125,713.4091796875,1207.9645996094,846,1126
65,1,737,1339,833,1536,1437.5206298828,784.9425048828,-1.5195922852,-1.2451477051,66,0,1344.6010742188,814.8095092773,1403.2368164063,824.2907104492,1386.1457519531,766.7592163086,1437.0046386719,783.844543457,1493.6822509766,762.8713378906,1325,801
66,0,1130,654,1240,867,760.3110351563,1184.8642578125,3.2273864746,-1.7760620117,67,0,847.9173583984,1150.4639892578,790.1578369141,1154.2833251953,794.8986816406,1179.7043457031,760.1176147461,1184.0689697266,704.2647094727,1213.654296875,862,1133
66,1,735,1336,834,1530,1433.7502441406,784.2993164063,-3.0200805664,-0.8438415527,67,0,1343.2966308594,821.366394043,1405.6170654297,823.4964599609,1386.9738769531,770.2379150391,1433.2253417969,784.0294799805,1491.3461914063,765.3577270508,1323,804
67,0,1133,662,1239,869,765.0096435547,1185.2719726563,4.2081604004,-0.3201293945,68,0,855.3782348633,1149.6066894531,792.4686279297,1150.0853271484,800.2113037109,1184.5747070313,765.7941894531,1185.7459716797,709.6853027344,1212.3409423828,866,1125
67,1,735,1337,839,1522,1429.8076171875,786.1138916016,-3.6351928711,0.9284362793,68,0,1344.7381591797,827.0646972656,1406.0905761719,826.6413574219,1384.431640625,778.6697998047,1429.6286621094,786.4497680664,1483.4252929688,763.8917236328,1322,813
68,0,1132,666,1237,869,767.9294433594,1184.6130371094,3.3492736816,-0.546081543,69,0,856.6408691406,1147.5948486328,795.4783325195,1150.5473632813,801.0922851563,1181.2108154297,767.1997070313,1184.1533203125,713.4614257813,1209.3916015625,869,1126
68,1,739,1335,844,1520,1427.1680908203,790.3856201172,-2.9713745117,3.1572570801,69,0,1344.4163818359,835.2906494141,1407.9526367188,830.6550292969,1385.904296875,784.7747802734,1427.5710449219,790.3591308594,1481.0561523438,763.4766845703,1331,821
69,0,1124,659,1238,875,768.0697021484,1181.7667236328,1.2099304199,-2.0795288086,70,0,864.2888793945,1142.2535400391,797.741394043,1144.455078125,807.9629516602,1182.1448974609,768.4440917969,1181.3957519531,710.0120239258,1206.341796875,872,1133
69,1,742,1338,847,1514,1425.5491943359,794.2607421875,-2.0697631836,3.6358337402,70,0,1346.9716796875,841.6303100586,1410.419921875,831.5505981445,1387.9686279297,791.1596679688,1425.6337890625,794.4019775391,1475.0546875,764.8258666992,1339,822
70,0,1122,663,1221,878,770.1949462891,1173.546875,1.820098877,-6.1731567383,71,0,868.9029541016,1142.3319091797,810.438659668,1136.3780517578,822.9497680664,1178.6063232422,770.3125,1173.1987304688,713.0748291016,1195.5557861328,877,1138
70,1,744,1340,848,1509,1424.2448730469,796.4741210938,-1.5595092773,2.6875305176,71,0,1350.2194824219,840.8912353516,1413.6260986328,827.1610717773,1391.32421875,792.5732421875,1424.5966796875,796.3430175781,1472.4558105469,767.633605957,1345,818
71,0,1121,669,1214,880,773.8787841797,1167.4685058594,3.0625915527,-6.1100463867,72,0,871.7567749023,1150.5201416016,821.3675537109,1135.791015625,828.69921875,1182.6116943359,773.7279663086,1167.5922851563,711.92578125,1187.8282470703,879,1142
71,1,740,1340,852,1506,1422.9213867188,796.7904052734,-1.4021606445,1.1067199707,72,0,1349.5356445313,843.3278198242,1414.2883300781,827.8395996094,1389.5952148438,792.7699584961,1422.7593994141,796.4975585938,1469.6225585938,768.6020507813,1339,822
72,0,1121,668,1209,884,776.2353515625,1164.0895996094,2.5918884277,-4.2892456055,73,0,880.3159179688,1162.1899414063,830.2782592773,1135.8825683594,832.2188720703,1190.3431396484,777.0498046875,1164.8957519531,710.4472045898,1181.39453125,885,1155
72,1,740,1342,853,1503,1422.2548828125,796.8492431641,-0.9118041992,0.4081726074,73,0,1347.4619140625,842.2981567383,1412.34765625,828.4920654297,1389.3942871094,792.82421875,1422.8400878906,796.5803222656,1471.9029541016,768.4937744141,1339,826
73,0,1121,671,1211,888,779.3317871094,1164.4500732422,2.9282531738,-1.1893920898,74,0,880.8883666992,1166.4014892578,834.7149047852,1140.0355224609,833.647277832,1193.0750732422,779.4237060547,1164.2672119141,713.8418579102,1176.1649169922,893,1160
73,1,739,1341,853,1507,1423.3356933594,796.3143310547,0.4166870117,-0.2205505371,74,0,1349.5183105469,843.1967773438,1415.4471435547,828.9359130859,1390.6383056641,793.2565917969,1424.1645507813,796.8872680664,1474.0679931641,764.5450439453,1345,826
74,0,1122,674,1216,896,784.3150024414,1167.5651855469,4.298248291,1.6802368164,75,0,875.3323364258,1167.6409912109,831.71484375,1141.2233886719,834.4150390625,1191.8052978516,784.6630859375,1167.5297851563,722.8461303711,1179.8869628906,901,1161
74,1,737,1342,855,1506,1423.9381103516,796.0234375,0.5404663086,-0.2674255371,75,0,1353.1008300781,840.8610839844,1416.0233154297,827.4595947266,1392.6951904297,793.4844360352,1424.4346923828,797.1663818359,1470.8571777344,763.1064453125,1344,826
75,0,1115,703,1223,900,798.2783203125,1169.0612792969,10.741607666,1.5575561523,76,0,885.9659423828,1153.1912841797,839.4327392578,1134.9699707031,851.3763427734,1188.3681640625,798.5875244141,1169.4626464844,733.8766479492,1188.0303955078,910,1151
75,1,736,1343,856,1501,1422.6196289063,795.9389648438,-0.6987915039,-0.1454162598,76,0,1352.6229248047,842.3372192383,1416.2193603516,827.7565917969,1391.5018310547,792.6628417969,1423.3448486328,796.0718383789,1467.6293945313,761.9413452148,1344,825
75,2,1296,54,1453,341,197.5,1374.5,0,0,77,0,218.8443145752,1405.2763671875,219.7699279785,1390.1391601563,198.7909240723,1394.6624755859,203.3430175781,1380.2133789063,217.5928955078,1385.0034179688,215,1288
76,0,1106,717,1231,907,811.2550048828,1169.0297851563,12.2316589355,0.4981079102,77,0,889.3267822266,1138.6948242188,839.649597168,1125.1683349609,865.6066894531,1179.6740722656,811.5278930664,1169.3928222656,753.9193115234,1195.6961669922,906,1140
76,1,734,1343,857,1501,1421.9802246094,795.5733642578,-0.6592407227,-0.2922058105,77,0,1351.2449951172,842.25,1413.9379882813,829.8923339844,1388.7137451172,793.463684082,1422.2373046875,795.9813232422,1466.4281005859,760.2161865234,1344,827
76,2,1296,54,1453,341,197.5,1374.5,0,0,77,0,218.6685028076,1409.1402587891,221.3113098145,1390.9244384766,193.7846984863,1397.8774414063,202.7657012939,1379.6043701172,243.7726898193,1355.4853515625,229,1296
77,0,1094,726,1238,913,820.4967041016,1166.8819580078,10.2383117676,-1.2658081055,78,0,892.7608642578,1124.4206542969,837.0379638672,1118.4434814453,874.4260864258,1168.4104003906,820.6075439453,1166.4906005859,762.4318847656,1202.4891357422,911,1117
77,1,731,1343,858,1502,1422.2053222656,794.6953125,-0.0697631836,-0.6827697754,78,0,1352.6649169922,842.5302734375,1415.6420898438,828.8491210938,1389.6888427734,793.1182861328,1423.109375,794.8531494141,1466.0310058594,759.4572143555,1344,828
77,2,1296,54,1453,341,197.5,1374.5,0,0,78,0,217.7804260254,1415.4749755859,221.6903991699,1394.9975585938,196.2650146484,1398.7110595703,203.094543457,1379.8803710938,247.6114959717,1375.9263916016,251,1340
78,0,1084,728,1237,917,824.5587158203,1161.7790527344,6.1208190918,-3.8239135742,79,0,899.2962036133,1117.6632080078,843.1470947266,1110.9616699219,878.6156005859,1164.2756347656,824.4769287109,1161.3544921875,766.5050048828,1197.294921875,912,1113
78,1,730,1343,858,1500,1421.6589355469,794.0031738281,-0.387512207,-0.6890563965,79,0,1350.4077148438,842.7736206055,1413.5063476563,829.1715698242,1387.2354736328,793.117980957,1421.9744873047,794.7224121094,1464.2696533203,758.4741210938,1345,830
79,0,1081,733,1223,920,827.544921875,1153.4887695313,4.031036377,-6.8014526367,80,0,902.4614257813,1113.5516357422,849.3270874023,1105.9755859375,882.0194702148,1159.5997314453,827.8380737305,1153.7132568359,768.1837158203,1185.3984375,914,1112
79,1,728,1342,859,1499,1420.6928710938,793.4534912109,-0.7732543945,-0.5960998535,80,0,1350.8020019531,843.1372680664,1413.7839355469,827.4819335938,1386.6815185547,793.2908325195,1420.8634033203,793.604675293,1463.6479492188,755.2763671875,1342,830
80,0,1077,732,1213,927,830.0189819336,1145.421875,2.9930725098,-7.6450805664,81,0,907.1069946289,1115.5767822266,855.9180908203,1102.6807861328,881.4813232422,1157.517578125,830.8052978516,1145.6903076172,770.298034668,1172.2528076172,920,1110
80,1,726,1341,860,1498,1419.6049804688,792.9643554688,-0.9830932617,-0.524810791,81,0,1353.1572265625,843.2520751953,1413.5393066406,827.1152954102,1385.80859375,793.6140136719,1419.8853759766,792.6376342773,1463.0493164063,753.7124633789,1343,830
81,0,1075,723,1196,932,828.8780517578,1136.0692138672,0.2370300293,-8.7835083008,82,0,914.9385375977,1119.4914550781,862.7578735352,1098.4981689453,877.1748046875,1156.6423339844,828.6695556641,1136.5445556641,760.9387207031,1160.2805175781,927,1114
81,1,725,1340,860,1496,1418.1555175781,792.4848632813,-1.2940063477,-0.4945983887,82,0,1351.0745849609,842.7543945313,1412.1911621094,827.119140625,1385.4801025391,793.3640136719,1418.8674316406,792.616027832,1460.2269287109,752.4664306641,1344,829
82,0,1074,723,1187,933,828.2788085938,1129.6964111328,-0.320526123,-7.1763305664,83,0,915.4507446289,1127.9451904297,869.7849121094,1097.5699462891,874.4912109375,1157.1640625,828.6812133789,1129.5340576172,758.3590698242,1146.5047607422,936,1122
82,1,724,1340,860,1497,1418.0903320313,791.9975585938,-0.4747924805,-0.4897155762,83,0,1353.7952880859,842.9683837891,1412.0887451172,827.3726806641,1384.7944335938,793.4885864258,1419.0101318359,791.7720947266,1459.7517089844,749.7677612305,1343,831
83,0,1073,721,1178,935,827.9895629883,1124.7550048828,-0.2996520996,-5.686340332,84,0,915.8688354492,1129.6137695313,874.4107666016,1096.4040527344,870.873046875,1152.5731201172,827.9212646484,1124.7620849609,760.4344482422,1135.8878173828,940,1130
83,1,723,1339,861,1497,1417.9038085938,791.876953125,-0.2825317383,-0.2436218262,84,0,1353.1687011719,842.428527832,1411.2019042969,826.0732421875,1383.9641113281,793.7979736328,1417.8159179688,791.5772094727,1458.9742431641,750.1343994141,1342,830
84,0,1073,721,1175,934,827.5474853516,1122.7670898438,-0.3946228027,-3.2206420898,85,0,915.6666259766,1131.2346191406,877.393737793,1095.0660400391,869.8786621094,1153.4510498047,827.916809082,1122.7353515625,761.9998779297,1126.0148925781,944,1137
84,1,721,1340,861,1498,1418.6552734375,791.1583251953,0.4067993164,-0.5602722168,85,0,1353.3397216797,842.7482299805,1411.3839111328,827.6947021484,1385.0560302734,792.9728393555,1419.2796630859,792.0380249023,1460.4196777344,748.0732421875,1343,830
85,0,1072,722,1175,936,828.5382080078,1122.5115966797,0.5289611816,-1.2438354492,86,0,916.9831542969,1126.9182128906,875.7106933594,1093.4923095703,871.5836181641,1152.6918945313,828.3850097656,1122.220703125,763.7991333008,1125.8707275391,946,1134
85,1,721,1340,862,1498,1419.0155029297,791.2745361328,0.375793457,-0.1092834473,86,0,1352.5202636719,844.3521728516,1411.5858154297,829.8864746094,1383.9373779297,791.6309204102,1420.3615722656,792.1254882813,1461.0288085938,748.6868896484,1345,830
86,0,1069,723,1178,945,832.766784668,1122.9418945313,2.9953918457,-0.127746582,87,0,924.4245605469,1125.0885009766,879.8095092773,1093.9696044922,879.1717529297,1152.7463378906,832.7466430664,1122.6011962891,769.8240966797,1130.2098388672,949,1121
86,1,721,1339,862,1498,1418.7229003906,791.4163208008,-0.0698852539,0.0580749512,87,0,1353.2359619141,843.64453125,1410.7133789063,828.5858764648,1383.6923828125,792.6311035156,1419.078125,791.8432006836,1459.3229980469,746.7741699219,1345,829
87,0,1064,745,1189,949,844.1905517578,1125.5786132813,8.6142883301,1.7151489258,88,0,934.997253418,1112.3436279297,884.0557861328,1089.0517578125,892.0911865234,1151.0367431641,844.6434326172,1125.5087890625,783.147277832,1143.5114746094,949,1097
87,1,722,1337,862,1498,1417.7883300781,791.8685913086,-0.6464233398,0.320892334,88,0,1353.5148925781,843.3165893555,1410.5102539063,828.6170043945,1383.1387939453,793.6743164063,1418.0883789063,791.8591308594,1459.7236328125,748.2600708008,1342,831
88,0,1055,759,1197,953,855.201171875,1126.3234863281,10.2118835449,1.0682983398,89,0,937.6479492188,1097.2288818359,882.0239257813,1084.8754882813,907.8031616211,1137.1394042969,855.5709838867,1126.4489746094,796.5573120117,1151.7098388672,945,1081
88,1,725,1336,862,1498,1417.0354003906,793.1723632813,-0.7173461914,0.9761657715,89,0,1351.0487060547,844.5101318359,1408.7672119141,831.8863525391,1380.6501464844,794.7443847656,1417.6979980469,793.4703369141,1460.4741210938,747.5866088867,1342,829
89,0,1051,759,1199,955,859.1032714844,1125.5979003906,6.0053405762,-0.1276245117,90,0,937.8462524414,1088.0701904297,881.7836914063,1080.2578125,914.2239379883,1132.3455810547,859.6290893555,1125.5085449219,800.5957641602,1152.1865234375,947,1076
